customer_id,loan_number,application_date,loan_purpose,loan_property_address,property_city,property_state,property_zip,property_county_fips,property_type,occupancy_type,annual_income,credit_score,requested_loan_amount,property_value,ltv_ratio,dti_ratio,interest_rate,loan_term_months,decision,decision_date,approved_loan_amount,approval_amount_change_reason,adverse_action_reason,origination_date,outcome_horizon_days,maturation_date,loan_status,forbearance_active,resolution_date,resolution_type,involuntary_closure_mechanism,outstanding_balance_at_resolution,recovery_amount,new_loan_number,abandonment_reason
CUST-008867,MTG-2024-008867,2024-03-24,purchase,"1020 Willow Ln, Dallas, TX 75201",Dallas,TX,75201,48113,condo,primary_residence,136900,751,247400,297000,0.833,0.328,8.138,360,approved,2024-04-20,247400.0,,,2024-05-03,1095.0,2027-05-03,modified,False,,,,,,MTG-2026-M008867,loan_modified_new_loan_number_issued
CUST-008868,MTG-2020-008868,2020-10-24,purchase,"3404 Park Way, Raleigh, NC 27601",Raleigh,NC,27601,37183,townhouse,primary_residence,96200,779,344100,484000,0.711,0.399,7.106,360,approved,2020-11-19,344100.0,,,2021-01-02,1095.0,2024-01-02,paid_in_full,False,2022-02-05,paid_in_full,,270700.0,,,
CUST-008869,MTG-2025-008869,2025-04-12,purchase,"4907 Park Rd, Dallas, TX 75201",Dallas,TX,75201,48113,single_family,primary_residence,22000,465,98000,101000,0.97,0.588,7.435,360,denied,2025-05-16,,,excessive existing debt obligations relative to income,,,,,,,,,,,,
CUST-008870,MTG-2025-008870,2025-09-18,purchase,"2032 Church Ct, New Orleans, LA 70112",New Orleans,LA,70112,22071,condo,primary_residence,41500,692,206100,244000,0.845,0.54,7.707,360,approved,2025-10-01,206100.0,,,2025-10-29,1095.0,2028-10-28,open,False,,,,,,,
CUST-008871,MTG-2022-008871,2022-11-04,refinance,"3367 Hickory Rd, Charlotte, NC 28202",Charlotte,NC,28202,37119,single_family,primary_residence,72000,726,169800,175000,0.97,0.456,7.457,180,approved,2022-11-24,152100.0,underwriting condition reduced approved amount pending additional reserves,,2022-12-08,1095.0,2025-12-07,paid_in_full,False,2024-09-22,paid_in_full,,124900.0,,,
CUST-008872,MTG-2026-008872,2026-02-20,purchase,"9079 Washington Dr, Austin, TX 78701",Austin,TX,78701,48453,single_family,primary_residence,109300,748,301000,400000,0.752,0.342,7.301,360,approved,2026-03-02,301000.0,,,2026-03-20,1095.0,2029-03-19,open,False,,,,,,,
CUST-008873,MTG-2025-008873,2025-02-26,refinance,"8213 River Rd, Nashville, TN 37201",Nashville,TN,37201,47037,single_family,primary_residence,28800,686,550600,599000,0.919,0.383,7.687,360,approved,2025-04-08,550600.0,,,2025-05-18,1095.0,2028-05-17,open,False,,,,,,,
CUST-008874,MTG-2025-008874,2025-02-14,refinance,"4595 Church Ct, Memphis, TN 38103",Memphis,TN,38103,47157,single_family,investment_property,65500,657,278500,330000,0.844,0.438,7.209,360,denied,2025-03-20,,,recent delinquency reported on existing credit accounts,,,,,,,,,,,,
CUST-008875,MTG-2021-008875,2021-09-09,purchase,"6264 Sunset Rd, Atlanta, GA 30301",Atlanta,GA,30301,13121,townhouse,primary_residence,63600,754,315800,331000,0.954,0.465,7.448,360,approved,2021-09-17,315800.0,,,2021-10-04,1095.0,2024-10-03,open,False,,,,,,,
CUST-008876,MTG-2023-008876,2023-06-10,purchase,"4251 Lincoln Ct, Detroit, MI 48226",Detroit,MI,48226,26163,single_family,primary_residence,37800,646,197600,224000,0.882,0.506,7.484,180,denied,2023-07-04,,,unable to verify stated income with submitted documentation,,,,,,,,,,,,
CUST-008877,MTG-2022-008877,2022-12-24,refinance,"2660 Hickory St, San Antonio, TX 78201",San Antonio,TX,78201,48029,single_family,primary_residence,47600,667,173200,198000,0.875,0.385,7.508,360,approved,2022-12-30,173200.0,,,2023-02-01,1095.0,2026-01-31,open,False,,,,,,,
CUST-008878,MTG-2023-008878,2023-03-23,refinance,"9269 Birch Ave, Austin, TX 78701",Austin,TX,78701,48453,single_family,primary_residence,81700,775,437700,512000,0.855,0.42,7.35,360,approved,2023-04-17,437700.0,,,2023-05-27,1095.0,2026-05-26,paid_in_full,False,2025-07-26,paid_in_full,,390700.0,,,
CUST-008879,MTG-2022-008879,2022-10-14,refinance,"2911 Highland Ct, Las Vegas, NV 89101",Las Vegas,NV,89101,32003,multi_family,primary_residence,91200,833,412800,499000,0.827,0.335,7.846,360,approved,2022-11-18,412800.0,,,2022-12-22,1095.0,2025-12-21,open,False,,,,,,,
CUST-008880,MTG-2025-008880,2025-01-16,purchase,"9790 Hickory Ln, Denver, CO 80202",Denver,CO,80202,08031,single_family,primary_residence,48400,780,119700,171000,0.7,0.425,7.204,180,approved,2025-01-21,119700.0,,,2025-02-14,1095.0,2028-02-14,open,False,,,,,,,
CUST-008881,MTG-2021-008881,2021-09-09,purchase,"1310 Birch St, Austin, TX 78701",Austin,TX,78701,48453,multi_family,primary_residence,111000,799,528200,633000,0.834,0.357,7.091,360,approved,2021-09-26,500400.0,updated debt-to-income calculation required a reduced loan amount,,2021-10-27,1095.0,2024-10-26,open,False,,,,,,,
CUST-008882,MTG-2023-008882,2023-01-30,purchase,"3509 Oak St, Mesa, AZ 85201",Mesa,AZ,85201,04013,multi_family,primary_residence,66100,677,157600,204000,0.773,0.415,7.618,360,denied,2023-03-11,,,excessive existing debt obligations relative to income,,,,,,,,,,,,
CUST-008883,MTG-2022-008883,2022-10-29,purchase,"6154 Magnolia Ct, Indianapolis, IN 46204",Indianapolis,IN,46204,18097,townhouse,primary_residence,88900,791,212400,321000,0.662,0.228,7.569,360,approved,2022-11-09,212400.0,,,2022-11-26,1095.0,2025-11-25,paid_in_full,False,2023-07-12,paid_in_full,,172100.0,,,
CUST-008884,MTG-2025-008884,2025-10-28,purchase,"7915 Lincoln St, Dallas, TX 75201",Dallas,TX,75201,48113,single_family,primary_residence,35700,532,223100,230000,0.97,0.56,7.364,360,denied,2025-11-03,,,debt-to-income ratio exceeds program guidelines,,,,,,,,,,,,
CUST-008885,MTG-2021-008885,2021-07-24,refinance,"2473 River Ln, Omaha, NE 68102",Omaha,NE,68102,31055,single_family,primary_residence,131400,803,243900,376000,0.649,0.181,7.393,360,approved,2021-08-31,243900.0,,,2021-09-27,1095.0,2024-09-26,open,False,,,,,,,
CUST-008886,MTG-2023-008886,2023-01-19,refinance,"5009 Park Ave, Indianapolis, IN 46204",Indianapolis,IN,46204,18097,single_family,primary_residence,157700,824,1022100,1393000,0.734,0.277,6.972,360,approved,2023-01-31,1022100.0,,,2023-03-16,1095.0,2026-03-15,paid_in_full,False,2025-04-14,paid_in_full,,819500.0,,,
CUST-008887,MTG-2021-008887,2021-04-24,purchase,"1399 River Ln, Sacramento, CA 95814",Sacramento,CA,95814,06067,single_family,primary_residence,78700,731,229300,299000,0.767,0.334,7.065,360,approved,2021-05-06,229300.0,,,2021-06-19,1095.0,2024-06-18,paid_in_full,False,2022-11-11,paid_in_full,,183600.0,,,
CUST-008888,MTG-2021-008888,2021-11-16,refinance,"8868 Maple Ave, Jacksonville, FL 32202",Jacksonville,FL,32202,12031,single_family,primary_residence,103700,722,421200,486000,0.867,0.307,7.362,360,approved,2021-12-16,397800.0,updated debt-to-income calculation required a reduced loan amount,,2022-01-06,1095.0,2025-01-05,open,False,,,,,,,
CUST-008889,MTG-2020-008889,2020-10-19,refinance,"5500 Birch Rd, Kansas City, MO 64105",Kansas City,MO,64105,29095,single_family,primary_residence,70900,696,126700,147000,0.862,0.443,7.29,180,approved,2020-11-26,126700.0,,,2020-12-07,1095.0,2023-12-07,paid_in_full,False,2022-08-16,paid_in_full,,100900.0,,,
CUST-008890,MTG-2025-008890,2025-06-23,refinance,"5173 Cedar Way, Marietta, GA 30060",Marietta,GA,30060,13067,single_family,primary_residence,90500,681,182900,213000,0.859,0.412,7.156,360,approved,2025-07-16,182900.0,,,2025-08-10,1095.0,2028-08-09,open,False,,,,,,,
CUST-008891,MTG-2023-008891,2023-03-15,refinance,"1145 Magnolia Rd, Dallas, TX 75201",Dallas,TX,75201,48113,single_family,second_home,102800,623,214800,240000,0.895,0.269,7.353,360,denied,2023-04-14,,,high DTI,,,,,,,,,,,,
CUST-008892,MTG-2025-008892,2025-08-12,purchase,"9844 Oak Ave, Chicago, IL 60601",Chicago,IL,60601,17031,condo,primary_residence,71500,742,377700,459000,0.823,0.389,7.257,360,approved,2025-09-07,339100.0,updated debt-to-income calculation required a reduced loan amount,,2025-10-12,1095.0,2028-10-11,open,False,,,,,,,
CUST-008893,MTG-2021-008893,2021-04-30,purchase,"9508 Church St, Marietta, GA 30060",Marietta,GA,30060,13067,multi_family,primary_residence,71500,699,183900,210000,0.876,0.339,7.607,360,approved,2021-05-29,183900.0,,,2021-07-12,1095.0,2024-07-11,open,True,,,,,,,
CUST-008894,MTG-2023-008894,2023-12-27,refinance,"9401 Park Rd, Minneapolis, MN 55401",Minneapolis,MN,55401,27053,single_family,primary_residence,51200,763,488600,565000,0.865,0.463,7.11,360,approved,2024-02-01,488600.0,,,2024-02-17,1095.0,2027-02-16,paid_in_full,False,2025-01-09,paid_in_full,,425700.0,,,
CUST-008895,MTG-2023-008895,2023-04-28,purchase,"566 Ridge Way, Milwaukee, WI 53202",Milwaukee,WI,53202,55079,single_family,second_home,183800,771,337400,516000,0.654,0.194,7.362,360,approved,2023-05-07,337400.0,,,2023-06-15,1095.0,2026-06-14,open,False,,,,,,,
CUST-008896,MTG-2024-008896,2024-10-21,purchase,"5669 Elm Ln, Detroit, MI 48226",Detroit,MI,48226,26163,single_family,primary_residence,55200,703,308300,352000,0.876,0.528,6.985,360,approved,2024-11-17,273400.0,underwriting condition reduced approved amount pending additional reserves,,2024-12-14,1095.0,2027-12-14,open,False,,,,,,,
CUST-008897,MTG-2021-008897,2021-09-10,refinance,"8809 Meadow Way, Indianapolis, IN 46204",Indianapolis,IN,46204,18097,condo,second_home,98800,560,141600,146000,0.97,0.549,7.605,360,denied,2021-10-21,,,high DTI,,,,,,,,,,,,
CUST-008898,MTG-2026-008898,2026-05-17,refinance,"6710 Main Blvd, Aurora, CO 80010",Aurora,CO,80010,08005,single_family,primary_residence,343900,795,232700,290000,0.802,0.282,7.491,360,approved,2026-06-15,232700.0,,,2026-07-04,1095.0,2029-07-03,open,False,,,,,,,
CUST-008899,MTG-2025-008899,2025-06-27,purchase,"3496 Highland Dr, Memphis, TN 38103",Memphis,TN,38103,47157,single_family,primary_residence,44300,669,87300,90000,0.97,0.444,7.377,360,denied,2025-07-05,,,credit score below the minimum required for this program,,,,,,,,,,,,
CUST-008900,MTG-2024-008900,2024-05-11,refinance,"911 Franklin Blvd, Kansas City, MO 64105",Kansas City,MO,64105,29095,single_family,primary_residence,33600,650,286200,295000,0.97,0.389,7.659,360,denied,2024-06-16,,,high DTI,,,,,,,,,,,,
CUST-008901,MTG-2023-008901,2023-04-11,purchase,"3068 Main Blvd, Detroit, MI 48226",Detroit,MI,48226,26163,condo,primary_residence,101100,686,325300,421000,0.773,0.406,6.992,360,approved,2023-04-18,325300.0,,,2023-05-13,1095.0,2026-05-12,open,False,,,,,,,
CUST-008902,MTG-2022-008902,2022-06-25,refinance,"7807 Park Ave, Louisville, KY 40202",Louisville,KY,40202,21111,condo,primary_residence,176400,744,239900,280000,0.857,0.32,7.105,360,approved,2022-08-04,239900.0,,,2022-08-20,1095.0,2025-08-19,paid_in_full,False,2024-08-22,paid_in_full,,202700.0,,,
CUST-008903,MTG-2023-008903,2023-02-18,purchase,"7007 Cedar Rd, San Diego, CA 92101",San Diego,CA,92101,06073,single_family,primary_residence,27900,588,98000,101000,0.97,0.479,7.758,360,denied,2023-03-27,,,credit score below the minimum required for this program,,,,,,,,,,,,
CUST-008904,MTG-2025-008904,2025-04-10,purchase,"4125 Ridge Ln, New Orleans, LA 70112",New Orleans,LA,70112,22071,townhouse,primary_residence,109400,652,176400,192000,0.919,0.369,7.68,180,approved,2025-05-16,176400.0,,,2025-06-22,1095.0,2028-06-21,open,False,,,,,,,
CUST-008905,MTG-2023-008905,2023-03-21,purchase,"4117 Church Blvd, Marietta, GA 30060",Marietta,GA,30060,13067,single_family,second_home,22800,569,234700,242000,0.97,0.539,8.114,180,denied,2023-04-05,,,excessive existing debt obligations relative to income,,,,,,,,,,,,
CUST-008906,MTG-2026-008906,2026-03-01,refinance,"2430 Franklin St, Austin, TX 78701",Austin,TX,78701,48453,single_family,primary_residence,54600,718,329000,376000,0.875,0.375,7.599,360,denied,2026-03-11,,,insufficient length of established credit history,,,,,,,,,,,,
CUST-008907,MTG-2024-008907,2024-11-17,purchase,"5389 Park Ln, Bakersfield, CA 93301",Bakersfield,CA,93301,06029,condo,primary_residence,123300,759,355100,539000,0.659,0.296,7.651,360,approved,2024-12-24,355100.0,,,2025-02-04,1095.0,2028-02-04,open,False,,,,,,,
CUST-008908,MTG-2022-008908,2022-10-10,purchase,"1125 Oak Ln, Tucson, AZ 85701",Tucson,AZ,85701,04019,single_family,second_home,68100,638,102800,106000,0.97,0.456,7.303,360,denied,2022-10-25,,,credit score below the minimum required for this program,,,,,,,,,,,,
CUST-008909,MTG-2026-008909,2026-04-16,refinance,"8240 Maple St, Phoenix, AZ 85001",Phoenix,AZ,85001,04013,condo,second_home,101200,763,251000,317000,0.792,0.292,7.354,360,approved,2026-05-13,251000.0,,,2026-06-10,1095.0,2029-06-09,open,False,,,,,,,
CUST-008910,MTG-2024-008910,2024-11-28,purchase,"1244 Willow Ct, Austin, TX 78701",Austin,TX,78701,48453,single_family,primary_residence,118500,734,217800,358000,0.608,0.366,7.054,360,approved,2024-12-21,217800.0,,,2025-01-24,1095.0,2028-01-24,open,False,,,,,,,
CUST-008911,MTG-2024-008911,2024-11-13,refinance,"7144 Highland St, Miami, FL 33130",Miami,FL,33130,12086,single_family,primary_residence,85500,659,292600,334000,0.876,0.352,7.783,360,approved,2024-11-28,292600.0,,,2024-12-21,1095.0,2027-12-21,open,False,,,,,,,
CUST-008912,MTG-2022-008912,2022-12-02,refinance,"7589 Pine Ln, Minneapolis, MN 55401",Minneapolis,MN,55401,27053,single_family,primary_residence,56000,564,133900,138000,0.97,0.582,7.581,180,denied,2023-01-14,,,debt-to-income ratio exceeds program guidelines,,,,,,,,,,,,
CUST-008913,MTG-2025-008913,2025-09-20,refinance,"9972 Magnolia Blvd, Sacramento, CA 95814",Sacramento,CA,95814,06067,single_family,primary_residence,40400,642,280300,289000,0.97,0.476,7.658,360,denied,2025-10-03,,,unable to verify stated income with submitted documentation,,,,,,,,,,,,
CUST-008914,MTG-2022-008914,2022-04-03,refinance,"1811 Willow Way, Columbus, OH 43215",Columbus,OH,43215,39049,condo,primary_residence,43900,644,146700,167000,0.878,0.404,6.96,360,denied,2022-04-23,,,loan-to-value ratio exceeds maximum allowed for this program,,,,,,,,,,,,
CUST-008915,MTG-2020-008915,2020-11-01,purchase,"7233 Hickory Rd, New Orleans, LA 70112",New Orleans,LA,70112,22071,multi_family,primary_residence,181400,806,386500,481000,0.804,0.349,6.661,360,approved,2020-12-08,386500.0,,,2020-12-22,1095.0,2023-12-22,involuntary_closure,False,2022-07-11,involuntary_closure,foreclosure,295500.0,239200.0,,
CUST-008916,MTG-2022-008916,2022-05-08,purchase,"6698 Hickory Ave, Memphis, TN 38103",Memphis,TN,38103,47157,single_family,primary_residence,82300,704,205000,252000,0.813,0.434,7.885,360,approved,2022-05-22,205000.0,,,2022-06-07,1095.0,2025-06-06,paid_in_full,False,2024-05-08,paid_in_full,,166500.0,,,
CUST-008917,MTG-2024-008917,2024-08-23,purchase,"1760 Meadow St, Fresno, CA 93701",Fresno,CA,93701,06019,single_family,primary_residence,63200,599,191100,197000,0.97,0.387,8.466,360,denied,2024-09-11,,,loan-to-value ratio exceeds maximum allowed for this program,,,,,,,,,,,,
CUST-008918,MTG-2022-008918,2022-01-06,refinance,"6693 Willow Rd, San Antonio, TX 78201",San Antonio,TX,78201,48029,townhouse,primary_residence,61100,737,745500,912000,0.817,0.483,7.483,360,approved,2022-02-20,745500.0,,,2022-03-23,1095.0,2025-03-22,open,False,,,,,,,
CUST-008919,MTG-2025-008919,2025-05-07,refinance,"3345 Park Blvd, Charlotte, NC 28202",Charlotte,NC,28202,37119,condo,primary_residence,58100,610,152600,185000,0.825,0.303,7.972,360,denied,2025-05-26,,,insufficient length of established credit history,,,,,,,,,,,,
CUST-008920,MTG-2025-008920,2025-07-25,purchase,"448 Lincoln Dr, Marietta, GA 30060",Marietta,GA,30060,13067,single_family,primary_residence,59700,703,212100,279000,0.76,0.445,7.262,360,approved,2025-09-02,212100.0,,,2025-09-18,1095.0,2028-09-17,open,False,,,,,,,
CUST-008921,MTG-2022-008921,2022-10-22,purchase,"9764 Sunset Blvd, Atlanta, GA 30301",Atlanta,GA,30301,13121,single_family,second_home,56600,598,118300,122000,0.97,0.447,7.209,360,denied,2022-11-27,,,loan-to-value ratio exceeds maximum allowed for this program,,,,,,,,,,,,
CUST-008922,MTG-2025-008922,2025-08-02,refinance,"7845 Oak Dr, Las Vegas, NV 89101",Las Vegas,NV,89101,32003,single_family,primary_residence,56800,639,338800,376000,0.901,0.519,7.954,180,denied,2025-09-03,,,unable to verify stated income with submitted documentation,,,,,,,,,,,,
CUST-008923,MTG-2026-008923,2026-01-11,purchase,"5164 Birch Ln, Phoenix, AZ 85001",Phoenix,AZ,85001,04013,single_family,primary_residence,86900,710,190400,255000,0.747,0.478,7.401,360,denied,2026-01-26,,,debt-to-income ratio exceeds program guidelines,,,,,,,,,,,,
CUST-008924,MTG-2023-008924,2023-09-20,purchase,"4638 Sunset Ct, Seattle, WA 98101",Seattle,WA,98101,53033,single_family,primary_residence,177400,845,384600,453000,0.849,0.265,7.179,360,approved,2023-10-05,384600.0,,,2023-11-02,1095.0,2026-11-01,paid_in_full,False,2026-02-28,paid_in_full,,327600.0,,,
CUST-008925,MTG-2022-008925,2022-04-05,purchase,"9708 Franklin Ln, Portland, OR 97201",Portland,OR,97201,41051,single_family,primary_residence,110400,845,197000,351000,0.561,0.242,7.649,360,approved,2022-05-12,197000.0,,,2022-06-15,1095.0,2025-06-14,open,False,,,,,,,
CUST-008926,MTG-2022-008926,2022-01-29,purchase,"7007 Ridge Ave, Marietta, GA 30060",Marietta,GA,30060,13067,single_family,investment_property,64400,636,251600,276000,0.912,0.484,7.46,360,denied,2022-03-05,,,debt-to-income ratio exceeds program guidelines,,,,,,,,,,,,
CUST-008927,MTG-2025-008927,2025-01-17,refinance,"4658 Franklin Way, Columbus, OH 43215",Columbus,OH,43215,39049,single_family,primary_residence,59800,633,329000,389000,0.846,0.356,7.256,360,denied,2025-02-14,,,unable to verify stated income with submitted documentation,,,,,,,,,,,,
CUST-008928,MTG-2023-008928,2023-10-25,refinance,"4100 Maple Blvd, Nashville, TN 37201",Nashville,TN,37201,47037,single_family,primary_residence,66400,735,511600,608000,0.841,0.346,7.051,360,approved,2023-12-05,511600.0,,,2023-12-27,1095.0,2026-12-26,open,False,,,,,,,
CUST-008929,MTG-2020-008929,2020-07-25,purchase,"4561 Franklin Dr, Bakersfield, CA 93301",Bakersfield,CA,93301,06029,single_family,primary_residence,69300,821,288200,377000,0.764,0.301,7.268,360,approved,2020-08-03,288200.0,,,2020-09-13,1095.0,2023-09-13,open,False,,,,,,,
CUST-008930,MTG-2022-008930,2022-03-29,purchase,"2986 Lincoln Ln, Dallas, TX 75201",Dallas,TX,75201,48113,single_family,primary_residence,66400,544,128000,132000,0.97,0.447,7.902,360,denied,2022-05-11,,,insufficient funds verified for required down payment and reserves,,,,,,,,,,,,
CUST-008931,MTG-2022-008931,2022-08-20,refinance,"8602 Pine Ct, New Orleans, LA 70112",New Orleans,LA,70112,22071,single_family,investment_property,73600,690,162000,225000,0.72,0.362,7.393,180,approved,2022-09-17,162000.0,,,2022-10-16,1095.0,2025-10-15,involuntary_closure,False,2026-05-29,involuntary_closure,foreclosure,135300.0,104000.0,,
CUST-008932,MTG-2021-008932,2021-10-12,purchase,"4791 Hickory Rd, Sacramento, CA 95814",Sacramento,CA,95814,06067,single_family,primary_residence,54500,640,196300,265000,0.741,0.482,7.512,360,denied,2021-11-15,,,loan-to-value ratio exceeds maximum allowed for this program,,,,,,,,,,,,
CUST-008933,MTG-2026-008933,2026-03-17,purchase,"9856 Washington Ct, Memphis, TN 38103",Memphis,TN,38103,47157,condo,investment_property,25000,565,166700,205000,0.813,0.563,7.458,360,denied,2026-03-28,,,credit score below the minimum required for this program,,,,,,,,,,,,
CUST-008934,MTG-2021-008934,2021-06-19,purchase,"3806 Lincoln Rd, Jacksonville, FL 32202",Jacksonville,FL,32202,12031,single_family,primary_residence,67000,649,262900,271000,0.97,0.468,7.397,360,approved,2021-07-17,257200.0,underwriting condition reduced approved amount pending additional reserves,,2021-08-14,1095.0,2024-08-13,open,False,,,,,,,
CUST-008935,MTG-2023-008935,2023-09-13,refinance,"3756 Lincoln Way, Las Vegas, NV 89101",Las Vegas,NV,89101,32003,single_family,primary_residence,85400,619,152000,176000,0.864,0.438,7.964,360,denied,2023-10-03,,,credit score below the minimum required for this program,,,,,,,,,,,,
CUST-008936,MTG-2023-008936,2023-02-17,refinance,"8425 Lincoln Way, Kansas City, MO 64105",Kansas City,MO,64105,29095,single_family,investment_property,99400,703,259600,320000,0.811,0.375,7.411,360,approved,2023-04-03,259600.0,,,2023-05-08,1095.0,2026-05-07,open,False,,,,,,,
CUST-008937,MTG-2024-008937,2024-09-09,refinance,"7306 Oak Rd, Dallas, TX 75201",Dallas,TX,75201,48113,condo,primary_residence,101900,719,201400,241000,0.836,0.216,7.228,360,approved,2024-09-27,201400.0,,,2024-10-27,1095.0,2027-10-27,open,False,,,,,,,
